Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Day,Sum(Orders.Profit),CountNonNull(Orders.Country),
2017,Qtr 4,November,13,-398.4248000000001,22,"-398.4248000000001,268906.3198,268507.895"
2017,Qtr 4,November,14,31.053599999999996,10,"31.053599999999996,268507.895,268538.9486"
2017,Qtr 4,November,15,55.016,2,"55.016,268538.9486,268593.9646"
2017,Qtr 4,November,16,539.0092999999998,18,"539.0092999999998,268593.9646,269132.9739"
2017,Qtr 4,November,18,253.8080999999999,21,"253.8080999999999,275028.372,275282.1801"
2017,Qtr 4,November,19,-1659.0309000000007,26,"-1659.0309000000007,275282.1801,273623.1492"
2017,Qtr 4,November,20,555.2368000000001,17,"555.2368000000001,273623.1492,274178.386"
2017,Qtr 4,November,21,301.3298,15,"301.3298,274178.386,274479.7158"
2017,Qtr 4,November,23,213.4873,17,"213.4873,274481.9478,274695.4351"
2017,Qtr 4,November,26,1251.3574,16,"1251.3574,275572.7931,276824.1505"
2017,Qtr 4,November,27,643.2520000000002,13,"643.2520000000002,276824.1505,277467.40249999997"
2017,Qtr 4,November,28,328.92019999999997,12,"328.92019999999997,277467.40249999997,277796.32269999996"
2017,Qtr 4,November,30,49.52119999999963,15,"49.52119999999963,277864.15369999997,277913.6749"
2017,Qtr 4,November,1,358.89689999999996,4,"358.89689999999996,268223.5712,268582.4681"
2017,Qtr 4,November,2,929.1536000000002,25,"929.1536000000002,268582.4681,269511.6217"
2017,Qtr 4,November,8,145.392,2,"145.392,267407.6019,267552.9939"
2017,Qtr 4,November,12,-37.83500000000001,30,"-37.83500000000001,268944.1548,268906.3198"
2017,Qtr 4,November,17,5895.398099999999,16,"5895.398099999999,269132.9739,275028.372"
2017,Qtr 4,November,22,2.232,1,"2.232,274479.7158,274481.9478"
2017,Qtr 4,November,24,935.9257999999999,25,"935.9257999999999,274695.4351,275631.3609"
2017,Qtr 4,November,25,-58.56779999999981,13,"-58.56779999999981,275631.3609,275572.7931"
2017,Qtr 4,November,29,67.831,2,"67.831,277796.32269999996,277864.15369999997"
2017,Qtr 4,December,3,280.7407,20,"280.7407,278625.2258999995,278905.9665999995"
2017,Qtr 4,December,4,-21.98809999999999,18,"-21.98809999999999,278905.9665999995,278883.9784999995"
2017,Qtr 4,December,5,447.6235000000001,19,"447.6235000000001,278883.9784999995,279331.6019999995"
2017,Qtr 4,December,6,2.8836,1,"2.8836,279331.6019999995,279334.4855999995"
2017,Qtr 4,December,7,-2686.6673,9,"-2686.6673,279334.4855999995,276647.8182999995"
2017,Qtr 4,December,9,1487.1418,33,"1487.1418,277802.42279999953,279289.5645999995"
2017,Qtr 4,December,10,715.5695999999999,21,"715.5695999999999,279289.5645999995,280005.1341999995"
2017,Qtr 4,December,11,-82.40889999999997,22,"-82.40889999999997,280005.1341999995,279922.7252999995"
2017,Qtr 4,December,13,99.21539999999997,6,"99.21539999999997,279922.7252999995,280021.9406999995"
2017,Qtr 4,December,14,215.25000000000009,18,"215.25000000000009,280021.9406999995,280237.1906999995"
2017,Qtr 4,December,15,52.5946,5,"52.5946,280237.1906999995,280289.7852999995"
2017,Qtr 4,December,16,171.22119999999998,13,"171.22119999999998,280289.7852999995,280461.00649999955"
2017,Qtr 4,December,18,840.8157000000001,20,"840.8157000000001,280764.09699999954,281604.9126999995"
2017,Qtr 4,December,19,-152.4596,5,"-152.4596,281604.9126999995,281452.4530999995"
2017,Qtr 4,December,20,176.91150000000002,5,"176.91150000000002,281452.4530999995,281629.3645999995"
2017,Qtr 4,December,21,570.7615000000001,11,"570.7615000000001,281629.3645999995,282200.1260999995"
2017,Qtr 4,December,23,284.09780000000006,15,"284.09780000000006,283157.24879999954,283441.3465999995"
2017,Qtr 4,December,26,61.1202,4,"61.1202,285368.7865999995,285429.90679999953"
2017,Qtr 4,December,27,-31.974200000000003,2,"-31.974200000000003,285429.90679999953,285397.93259999953"
2017,Qtr 4,December,28,253.11880000000002,19,"253.11880000000002,285397.93259999953,285651.05139999953"
2017,Qtr 4,December,30,101.5365,7,"101.5365,286295.48519999953,286397.0216999995"
2017,Qtr 4,December,1,718.892,34,"718.892,277913.6748999995,278632.5668999995"
2017,Qtr 4,December,2,-7.341000000000065,34,"-7.341000000000065,278632.5668999995,278625.2258999995"
2017,Qtr 4,December,8,1154.6044999999997,30,"1154.6044999999997,276647.8182999995,277802.42279999953"
2017,Qtr 4,December,17,303.09049999999996,13,"303.09049999999996,280461.00649999955,280764.09699999954"
2017,Qtr 4,December,22,957.1227000000001,27,"957.1227000000001,282200.1260999995,283157.24879999954"
2017,Qtr 4,December,24,1568.2397,16,"1568.2397,283441.3465999995,285009.5862999995"
2017,Qtr 4,December,25,359.2003,23,"359.2003,285009.5862999995,285368.7865999995"
2017,Qtr 4,December,29,644.4338,12,"644.4338,285651.05139999953,286295.48519999953"
