Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Day,Sum(Orders.Discount),Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales),
2017,Qtr 1,February,10,0.15,28.12739999999998,6,227.10299999999998,"227.10299999999998,1648026.6902999994,1648253.7932999993"
2017,Qtr 1,February,11,0.8,130.10179999999986,18,1241.5160000000003,"1241.5160000000003,1648253.7932999993,1649495.3092999994"
2017,Qtr 1,February,13,0,424.3345000000001,25,1058.43,"1058.43,1649495.3092999994,1650553.7392999993"
2017,Qtr 1,February,16,1.5,95.97559999999993,21,1337.442,"1337.442,1650553.7392999993,1651891.1812999994"
2017,Qtr 1,February,18,0.2,62.40820000000001,8,287.326,"287.326,1651891.1812999994,1652178.5072999992"
2017,Qtr 1,February,19,0,377.05149999999986,16,1314.59,"1314.59,1652178.5072999992,1653493.0972999993"
2017,Qtr 1,February,20,1.9,-107.5121,33,1150.29,"1150.29,1653493.0972999993,1654643.3872999994"
2017,Qtr 1,February,21,0.2,-2.9940000000000015,1,47.904,"47.904,1654643.3872999994,1654691.2912999995"
2017,Qtr 1,February,23,0.2,42.36999999999999,16,117.79999999999998,"117.79999999999998,1654691.2912999995,1654809.0912999995"
2017,Qtr 1,February,26,0.6000000000000001,447.3532,38,2847.646,"2847.646,1654809.0912999995,1657656.7372999995"
2017,Qtr 1,February,28,0,8.2242,3,17.62,"17.62,1657656.7372999995,1657674.3572999996"
2017,Qtr 1,February,2,1.2000000000000002,170.67699999999994,32,913.3540000000002,"913.3540000000002,1657674.3572999996,1658587.7112999996"
2017,Qtr 1,February,17,3.42,-383.54780000000017,43,2964.8174000000004,"2964.8174000000004,1658587.7112999996,1661552.5286999997"
2017,Qtr 1,February,24,1.1,249.3928999999998,14,1448.676,"1448.676,1661552.5286999997,1663001.2046999997"
2017,Qtr 1,February,25,1.2000000000000002,-19.37980000000001,10,430.492,"430.492,1663001.2046999997,1663431.6966999997"
2017,Qtr 1,March,3,0.6000000000000001,528.1881,34,2000.1040000000003,"2000.1040000000003,1663431.6966999986,1665431.8006999986"
2017,Qtr 1,March,4,1.2000000000000002,-33.9224,14,228.822,"228.822,1665431.8006999986,1665660.6226999986"
2017,Qtr 1,March,5,0,480.4513,28,1240.02,"1240.02,1665660.6226999986,1666900.6426999986"
2017,Qtr 1,March,6,0.8,235.126,40,778.236,"778.236,1666900.6426999986,1667678.8786999986"
2017,Qtr 1,March,7,0.2,56.1114,12,166.59000000000003,"166.59000000000003,1667678.8786999986,1667845.4686999987"
2017,Qtr 1,March,9,0.4,139.62849999999995,9,710.8040000000001,"710.8040000000001,1667845.4686999987,1668556.2726999987"
2017,Qtr 1,March,10,2.5999999999999996,-165.0196,24,1252.952,"1252.952,1668556.2726999987,1669809.2246999987"
2017,Qtr 1,March,11,1.6999999999999997,224.69839999999994,19,1973.708,"1973.708,1669809.2246999987,1671782.9326999988"
2017,Qtr 1,March,13,2.1999999999999997,827.2756,71,4791.349999999999,"4791.349999999999,1671782.9326999988,1676574.282699999"
2017,Qtr 1,March,14,0.2,4.961599999999999,2,49.61600000000001,"49.61600000000001,1676574.282699999,1676623.8986999989"
2017,Qtr 1,March,16,2.6999999999999997,182.3024999999999,44,2014.3809999999999,"2014.3809999999999,1676623.8986999989,1678638.279699999"
2017,Qtr 1,March,18,2.8000000000000003,-250.11810000000014,43,1027.758,"1027.758,1678638.279699999,1679666.0376999988"
2017,Qtr 1,March,19,1,130.40929999999994,50,2166.248,"2166.248,1679666.0376999988,1681832.2856999987"
2017,Qtr 1,March,20,0.4,253.0645,21,899.568,"899.568,1681832.2856999987,1682731.8536999987"
2017,Qtr 1,March,21,1,912.2595999999999,45,3332.636000000001,"3332.636000000001,1682731.8536999987,1686064.4896999986"
2017,Qtr 1,March,23,0.4,6818.627599999998,33,14816.068,"14816.068,1686064.4896999986,1700880.5576999986"
2017,Qtr 1,March,26,1.8,426.5697000000001,39,3252.88,"3252.88,1700880.5576999986,1704133.4376999985"
2017,Qtr 1,March,27,1.32,128.52319999999978,38,2933.516,"2933.516,1704133.4376999985,1707066.9536999986"
2017,Qtr 1,March,28,0.8999999999999999,58.86419999999997,35,1504.702,"1504.702,1707066.9536999986,1708571.6556999986"
2017,Qtr 1,March,30,0.8999999999999999,222.0362,16,656.407,"656.407,1708571.6556999986,1709228.0626999985"
2017,Qtr 1,March,31,1.9200000000000002,1802.2157999999997,63,4981.010799999999,"4981.010799999999,1709228.0626999985,1714209.0734999985"
2017,Qtr 1,March,2,2.9000000000000004,244.0397,45,1450.126,"1450.126,1714209.0734999985,1715659.1994999985"
2017,Qtr 1,March,8,0.2,243.448,17,843.1000000000001,"843.1000000000001,1715659.1994999985,1716502.2994999986"
2017,Qtr 1,March,12,0,60.47399999999999,19,353.28000000000003,"353.28000000000003,1716502.2994999986,1716855.5794999986"
2017,Qtr 1,March,17,1.6,129.72739999999996,56,542.746,"542.746,1716855.5794999986,1717398.3254999986"
2017,Qtr 1,March,24,0.4,340.27239999999995,17,1257.2980000000002,"1257.2980000000002,1717398.3254999986,1718655.6234999986"
2017,Qtr 1,March,25,1,730.5125999999998,46,3567.0260000000003,"3567.0260000000003,1718655.6234999986,1722222.6494999987"
2017,Qtr 1,March,29,0,21.164000000000005,5,81.4,"81.4,1722222.6494999987,1722304.0494999986"
2017,Qtr 2,April,3,0.4,9.846600000000002,7,32.528,"32.528,1722304.0494999997,1722336.5774999997"
2017,Qtr 2,April,4,0.2,110.17770000000002,13,808.47,"808.47,1722336.5774999997,1723145.0474999996"
2017,Qtr 2,April,6,0.7,44.03039999999999,8,114.41999999999999,"114.41999999999999,1723145.0474999996,1723259.4674999996"
2017,Qtr 2,April,7,2.4,-341.1727000000001,17,1971.2905000000005,"1971.2905000000005,1723259.4674999996,1725230.7579999994"
2017,Qtr 2,April,9,2,411.28209999999996,38,1626.7099999999998,"1626.7099999999998,1725230.7579999994,1726857.4679999994"
2017,Qtr 2,April,10,1.7,171.78419999999997,29,755.5290000000001,"755.5290000000001,1726857.4679999994,1727612.9969999995"
2017,Qtr 2,April,11,1.6,18.41699999999998,28,319.806,"319.806,1727612.9969999995,1727932.8029999996"
2017,Qtr 2,April,13,0.6000000000000001,268.2203999999999,17,1345.824,"1345.824,1727932.8029999996,1729278.6269999996"
2017,Qtr 2,April,14,1.2,33.600499999999954,30,652.93,"652.93,1729278.6269999996,1729931.5569999996"
2017,Qtr 2,April,15,1.1,109.89509999999999,19,332.33799999999997,"332.33799999999997,1729931.5569999996,1730263.8949999996"
2017,Qtr 2,April,16,2.85,-45.439,30,944.429,"944.429,1730263.8949999996,1731208.3239999996"
2017,Qtr 2,April,20,3.8,22.754299999999905,44,2033.2400000000002,"2033.2400000000002,1731208.3239999996,1733241.5639999995"
2017,Qtr 2,April,21,2.8,27.604100000000017,30,1254.564,"1254.564,1733241.5639999995,1734496.1279999996"
2017,Qtr 2,April,23,2.3,199.31719999999996,56,1199.2220000000002,"1199.2220000000002,1734496.1279999996,1735695.3499999996"
2017,Qtr 2,April,26,0.6,27.162300000000002,12,61.608000000000004,"61.608000000000004,1735695.3499999996,1735756.9579999996"
2017,Qtr 2,April,27,0.52,60.0206,24,576.5756,"576.5756,1735756.9579999996,1736333.5335999997"
2017,Qtr 2,April,28,0.8,91.36719999999987,8,795.296,"795.296,1736333.5335999997,1737128.8295999998"
2017,Qtr 2,April,30,4.2,-68.12500000000004,68,1390.1259999999997,"1390.1259999999997,1737128.8295999998,1738518.9555999998"
2017,Qtr 2,April,1,1.3499999999999999,542.9407999999995,60,5972.987999999999,"5972.987999999999,1738518.9555999998,1744491.9435999996"
2017,Qtr 2,April,2,0,215.89819999999997,16,822.9700000000001,"822.9700000000001,1744491.9435999996,1745314.9135999996"
2017,Qtr 2,April,8,0,2276.8183,32,6401.93,"6401.93,1745314.9135999996,1751716.8435999996"
2017,Qtr 2,April,12,0,31.347,9,69.66,"69.66,1751716.8435999996,1751786.5035999995"
2017,Qtr 2,April,17,3.6000000000000005,-3403.495000000001,61,3431.4590000000007,"3431.4590000000007,1751786.5035999995,1755217.9625999995"
2017,Qtr 2,April,22,0.2,93.973,8,947.692,"947.692,1755217.9625999995,1756165.6545999995"
2017,Qtr 2,April,24,3,-12.036100000000028,27,928.5579999999999,"928.5579999999999,1756165.6545999995,1757094.2125999995"
2017,Qtr 2,April,25,1.15,104.58490000000002,36,678.1129999999999,"678.1129999999999,1757094.2125999995,1757772.3255999994"
2017,Qtr 2,April,29,0.4,-67.48409999999998,6,1053.26,"1053.26,1757772.3255999994,1758825.5855999994"
2017,Qtr 2,May,3,2.2,-80.10020000000006,39,1386.346,"1386.346,1758825.5855999992,1760211.931599999"
2017,Qtr 2,May,4,2.5,365.2772999999999,30,1632.565,"1632.565,1760211.931599999,1761844.496599999"
2017,Qtr 2,May,5,1.5999999999999999,-122.5625,26,185.12300000000005,"185.12300000000005,1761844.496599999,1762029.619599999"
2017,Qtr 2,May,6,3.2199999999999993,84.1947999999999,73,3183.3698000000004,"3183.3698000000004,1762029.619599999,1765212.989399999"
2017,Qtr 2,May,7,0.30000000000000004,649.4174999999998,18,2549.4680000000003,"2549.4680000000003,1765212.989399999,1767762.457399999"
2017,Qtr 2,May,9,0.6000000000000001,273.96239999999995,21,1078.222,"1078.222,1767762.457399999,1768840.679399999"
2017,Qtr 2,May,11,2.1,-319.42490000000004,28,449.46900000000005,"449.46900000000005,1768840.679399999,1769290.1483999991"
2017,Qtr 2,May,13,0.5,809.8532,37,3066.3779999999997,"3066.3779999999997,1769290.1483999991,1772356.5263999992"
2017,Qtr 2,May,14,2.1999999999999997,1077.8877999999995,83,4182.062000000001,"4182.062000000001,1772356.5263999992,1776538.588399999"
2017,Qtr 2,May,15,1.9,73.97469999999998,15,421.264,"421.264,1776538.588399999,1776959.852399999"
2017,Qtr 2,May,16,0.2,-55.256,2,221.024,"221.024,1776959.852399999,1777180.876399999"
2017,Qtr 2,May,18,3.6000000000000005,407.8936,59,1830.5080000000003,"1830.5080000000003,1777180.876399999,1779011.384399999"
2017,Qtr 2,May,19,1.4,1171.7753,86,4919.182,"4919.182,1779011.384399999,1783930.566399999"
2017,Qtr 2,May,20,0.8,273.21039999999977,52,2997.578,"2997.578,1783930.566399999,1786928.144399999"
2017,Qtr 2,May,21,0,78.01830000000002,8,538.0200000000001,"538.0200000000001,1786928.144399999,1787466.164399999"
2017,Qtr 2,May,23,2.2,-66.07770000000004,14,241.436,"241.436,1787466.164399999,1787707.600399999"
2017,Qtr 2,May,26,0,76.44959999999999,9,270.24,"270.24,1787707.600399999,1787977.840399999"
2017,Qtr 2,May,27,1.3,384.45779999999996,44,2084.908,"2084.908,1787977.840399999,1790062.748399999"
2017,Qtr 2,May,28,2.5999999999999996,169.19639999999993,44,1480.103,"1480.103,1790062.748399999,1791542.8513999989"
2017,Qtr 2,May,30,0.9200000000000002,75.15969999999997,21,736.8904,"736.8904,1791542.8513999989,1792279.7417999988"
2017,Qtr 2,May,1,1.25,-453.8578,21,4108.37,"4108.37,1792279.7417999988,1796388.111799999"
2017,Qtr 2,May,2,0,110.39439999999999,20,399.11,"399.11,1796388.111799999,1796787.221799999"
2017,Qtr 2,May,8,1,1061.3635999999997,23,3658.5540000000005,"3658.5540000000005,1796787.221799999,1800445.775799999"
2017,Qtr 2,May,12,1.8,36.53099999999995,45,970.3840000000002,"970.3840000000002,1800445.775799999,1801416.159799999"
2017,Qtr 2,May,22,1.3,-6.969500000000004,25,336.562,"336.562,1801416.159799999,1801752.721799999"
2017,Qtr 2,May,25,0.4,230.33169999999993,22,886.026,"886.026,1801752.721799999,1802638.747799999"
2017,Qtr 2,May,29,1,110.42989999999999,24,691.108,"691.108,1802638.747799999,1803329.855799999"
2017,Qtr 2,June,3,2.9,384.1454,71,2952.0360000000005,"2952.0360000000005,1803329.8557999993,1806281.8917999994"
2017,Qtr 2,June,4,1.8000000000000003,66.74519999999998,32,279.41400000000004,"279.41400000000004,1806281.8917999994,1806561.3057999995"
2017,Qtr 2,June,5,0.4,60.17489999999995,7,491.1120000000001,"491.1120000000001,1806561.3057999995,1807052.4177999995"
2017,Qtr 2,June,6,0,2.1780000000000004,6,31.35,"31.35,1807052.4177999995,1807083.7677999996"
2017,Qtr 2,June,9,1.5,2.227299999999971,21,939.133,"939.133,1807083.7677999996,1808022.9007999995"
2017,Qtr 2,June,10,0.9500000000000001,186.4922999999999,58,2513.343,"2513.343,1808022.9007999995,1810536.2437999996"
2017,Qtr 2,June,11,2.0999999999999996,274.9411999999999,44,1580.8940000000002,"1580.8940000000002,1810536.2437999996,1812117.1377999997"
2017,Qtr 2,June,13,0.9000000000000001,-95.02220000000005,24,1156.018,"1156.018,1812117.1377999997,1813273.1557999996"
2017,Qtr 2,June,15,2.5999999999999996,404.4218,57,4057.5100000000007,"4057.5100000000007,1813273.1557999996,1817330.6657999996"
2017,Qtr 2,June,16,1.6,521.3649999999999,47,2724.1940000000004,"2724.1940000000004,1817330.6657999996,1820054.8597999995"
2017,Qtr 2,June,18,0.35,117.87989999999989,18,1031.1554999999998,"1031.1554999999998,1820054.8597999995,1821086.0152999996"
2017,Qtr 2,June,19,4.199999999999999,-22.034600000000083,58,2115.941,"2115.941,1821086.0152999996,1823201.9562999997"
2017,Qtr 2,June,20,0.8,263.752,31,1028.228,"1028.228,1823201.9562999997,1824230.1842999996"
2017,Qtr 2,June,21,0.8999999999999999,230.9592,26,595.656,"595.656,1824230.1842999996,1824825.8402999996"
2017,Qtr 2,June,26,1.6,705.2893999999999,85,4224.1359999999995,"4224.1359999999995,1824825.8402999996,1829049.9762999995"
2017,Qtr 2,June,27,0.1,335.5358999999999,17,1644.906,"1644.906,1829049.9762999995,1830694.8822999995"
2017,Qtr 2,June,30,2.0500000000000003,135.66729999999984,40,4721.977000000001,"4721.977000000001,1830694.8822999995,1835416.8592999994"
2017,Qtr 2,June,1,1.7000000000000002,1295.5061,45,5058.361999999999,"5058.361999999999,1835416.8592999994,1840475.2212999994"
2017,Qtr 2,June,2,1.4,38.5265,20,135.706,"135.706,1840475.2212999994,1840610.9272999994"
2017,Qtr 2,June,8,3.6500000000000004,134.16190000000003,32,2227.0379999999996,"2227.0379999999996,1840610.9272999994,1842837.9652999993"
2017,Qtr 2,June,12,1.5,314.91439999999994,33,1679.9679999999998,"1679.9679999999998,1842837.9652999993,1844517.9332999995"
2017,Qtr 2,June,17,2.2,1696.4658999999997,28,3896.6720000000005,"3896.6720000000005,1844517.9332999995,1848414.6052999995"
2017,Qtr 2,June,22,2.6,123.27859999999998,18,579.0189999999999,"579.0189999999999,1848414.6052999995,1848993.6242999996"
2017,Qtr 2,June,24,1.3000000000000003,-28.52340000000018,43,1287.614,"1287.614,1848993.6242999996,1850281.2382999996"
2017,Qtr 2,June,25,1,185.0874999999999,18,1508.352,"1508.352,1850281.2382999996,1851789.5902999996"
2017,Qtr 2,June,29,2.02,889.2002,52,4521.9912,"4521.9912,1851789.5902999996,1856311.5814999996"
2017,Qtr 3,July,3,2.4,1488.1451000000002,77,6963.404,"6963.404,1856311.5814999992,1863274.9854999993"
2017,Qtr 3,July,5,2.6,-337.40990000000005,32,476.35400000000004,"476.35400000000004,1863274.9854999993,1863751.3394999993"
2017,Qtr 3,July,6,1.3,13.745400000000012,9,380.37800000000004,"380.37800000000004,1863751.3394999993,1864131.7174999993"
2017,Qtr 3,July,7,1.9,37.402899999999846,26,1620.25,"1620.25,1864131.7174999993,1865751.9674999993"
2017,Qtr 3,July,9,1.9000000000000001,164.11139999999995,43,1671.214,"1671.214,1865751.9674999993,1867423.1814999992"
2017,Qtr 3,July,10,0.2,44.92500000000002,12,359.214,"359.214,1867423.1814999992,1867782.3954999992"
2017,Qtr 3,July,11,0.4,336.16809999999987,34,1728.8919999999998,"1728.8919999999998,1867782.3954999992,1869511.2874999992"
2017,Qtr 3,July,13,0.6000000000000001,112.01669999999999,14,504.542,"504.542,1869511.2874999992,1870015.829499999"
2017,Qtr 3,July,14,1.7999999999999998,-46.04390000000001,55,3598.9339999999997,"3598.9339999999997,1870015.829499999,1873614.763499999"
2017,Qtr 3,July,15,0.4,285.20519999999993,29,2132.2290000000003,"2132.2290000000003,1873614.763499999,1875746.992499999"
2017,Qtr 3,July,16,0.7,15.037400000000005,7,316.636,"316.636,1875746.992499999,1876063.628499999"
2017,Qtr 3,July,18,2.6999999999999997,-425.6398,27,2106.794,"2106.794,1876063.628499999,1878170.422499999"
2017,Qtr 3,July,20,0.9,727.2774,35,2283.208,"2283.208,1878170.422499999,1880453.630499999"
2017,Qtr 3,July,21,4.8,144.22859999999983,95,3685.944,"3685.944,1880453.630499999,1884139.574499999"
2017,Qtr 3,July,23,1,258.41179999999997,41,898.188,"898.188,1884139.574499999,1885037.762499999"
2017,Qtr 3,July,26,0.2,705.274,8,2012.3020000000001,"2012.3020000000001,1885037.762499999,1887050.064499999"
2017,Qtr 3,July,27,0.4,211.57549999999998,30,1142.68,"1142.68,1887050.064499999,1888192.7444999989"
2017,Qtr 3,July,28,0.4,108.05360000000007,9,1170.564,"1170.564,1888192.7444999989,1889363.3084999989"
2017,Qtr 3,July,30,0.7,87.9368,18,523.376,"523.376,1889363.3084999989,1889886.6844999988"
2017,Qtr 3,July,31,1,464.73139999999995,38,1558.028,"1558.028,1889886.6844999988,1891444.7124999987"
2017,Qtr 3,July,1,0,103.95460000000003,9,639.83,"639.83,1891444.7124999987,1892084.5424999988"
2017,Qtr 3,July,2,1,51.3259,9,169.192,"169.192,1892084.5424999988,1892253.7344999989"
2017,Qtr 3,July,8,0.4,817.1375999999999,70,1980.264,"1980.264,1892253.7344999989,1894233.9984999988"
2017,Qtr 3,July,12,0.2,1.1924999999999997,1,3.816,"3.816,1894233.9984999988,1894237.814499999"
2017,Qtr 3,July,17,0.55,477.3141999999999,32,2191.873,"2191.873,1894237.814499999,1896429.6874999988"
2017,Qtr 3,July,22,0.3,-61.106099999999984,7,556.314,"556.314,1896429.6874999988,1896986.0014999988"
2017,Qtr 3,July,24,0.2,839.9860000000001,5,2399.96,"2399.96,1896986.0014999988,1899385.9614999988"
2017,Qtr 3,July,25,1.7,-39.79680000000003,31,798.7420000000001,"798.7420000000001,1899385.9614999988,1900184.703499999"
2017,Qtr 3,July,29,1,367.46059999999994,37,1391.2939999999996,"1391.2939999999996,1900184.703499999,1901575.997499999"
2017,Qtr 3,August,3,0.7,40.30090000000001,22,531.348,"531.348,1901575.9974999984,1902107.3454999984"
2017,Qtr 3,August,4,1.2000000000000002,0.4319999999999995,6,20.07,"20.07,1902107.3454999984,1902127.4154999985"
2017,Qtr 3,August,5,0.2,170.4234,28,503.67600000000004,"503.67600000000004,1902127.4154999985,1902631.0914999985"
2017,Qtr 3,August,6,0.2,419.7761999999999,34,1424.026,"1424.026,1902631.0914999985,1904055.1174999985"
2017,Qtr 3,August,7,1.7999999999999998,705.8854000000001,56,3479.6240000000007,"3479.6240000000007,1904055.1174999985,1907534.7414999986"
2017,Qtr 3,August,10,0,521.9644000000001,22,1823.0700000000002,"1823.0700000000002,1907534.7414999986,1909357.8114999987"
2017,Qtr 3,August,11,1.4000000000000001,235.90439999999995,36,708.726,"708.726,1909357.8114999987,1910066.5374999987"
2017,Qtr 3,August,13,2.3,-1071.7151999999996,51,2643.164,"2643.164,1910066.5374999987,1912709.7014999988"
2017,Qtr 3,August,14,0.2,12.387900000000002,11,440.73599999999993,"440.73599999999993,1912709.7014999988,1913150.4374999988"
2017,Qtr 3,August,15,0.2,-289.18360000000007,16,1949.872,"1949.872,1913150.4374999988,1915100.3094999988"
2017,Qtr 3,August,16,0.8999999999999999,-12.029200000000003,7,80.56400000000001,"80.56400000000001,1915100.3094999988,1915180.8734999988"
2017,Qtr 3,August,18,3.0999999999999996,1971.9706,69,7078.484,"7078.484,1915180.8734999988,1922259.3574999988"
2017,Qtr 3,August,19,1,225.0193,9,512.446,"512.446,1922259.3574999988,1922771.8034999988"
2017,Qtr 3,August,20,0.6000000000000001,183.61779999999996,25,692.95,"692.95,1922771.8034999988,1923464.7534999987"
2017,Qtr 3,August,21,1.9999999999999998,2245.6487999999995,95,8551.054,"8551.054,1923464.7534999987,1932015.8074999987"
2017,Qtr 3,August,23,1,358.54600000000005,28,4590.344000000001,"4590.344000000001,1932015.8074999987,1936606.1514999988"
2017,Qtr 3,August,26,0.6,-14.764999999999986,11,190.66,"190.66,1936606.1514999988,1936796.8114999987"
2017,Qtr 3,August,27,2.4999999999999996,1008.8821,82,6190.5380000000005,"6190.5380000000005,1936796.8114999987,1942987.3494999986"
2017,Qtr 3,August,28,0.8,345.30090000000007,35,1443.6319999999998,"1443.6319999999998,1942987.3494999986,1944430.9814999986"
2017,Qtr 3,August,31,1.4,611.2384999999998,43,3162.8300000000004,"3162.8300000000004,1944430.9814999986,1947593.8114999987"
2017,Qtr 3,August,1,1.2000000000000002,-159.40620000000024,22,2085.6499999999996,"2085.6499999999996,1947593.8114999987,1949679.4614999986"
2017,Qtr 3,August,12,0.6000000000000001,888.6844999999998,51,3693.0839999999994,"3693.0839999999994,1949679.4614999986,1953372.5454999986"
2017,Qtr 3,August,17,3.3000000000000003,605.8984999999994,70,9517.287999999999,"9517.287999999999,1953372.5454999986,1962889.8334999986"
2017,Qtr 3,August,22,0.6000000000000001,-81.25010000000006,3,524.54,"524.54,1962889.8334999986,1963414.3734999986"
2017,Qtr 3,August,24,0.8,77.40599999999998,15,685.0560000000002,"685.0560000000002,1963414.3734999986,1964099.4294999987"
2017,Qtr 3,August,25,1.3,-17.110800000000012,12,361.98800000000006,"361.98800000000006,1964099.4294999987,1964461.4174999986"
2017,Qtr 3,August,29,1.4000000000000001,57.12820000000002,25,235.46800000000002,"235.46800000000002,1964461.4174999986,1964696.8854999987"
2017,Qtr 3,September,3,2.5500000000000003,199.48179999999982,42,1595.8489999999997,"1595.8489999999997,1964696.885499999,1966292.7344999989"
2017,Qtr 3,September,4,6.000000000000001,224.42510000000001,108,5360.202,"5360.202,1966292.7344999989,1971652.936499999"
2017,Qtr 3,September,5,0.8,-17.19440000000002,15,327.044,"327.044,1971652.936499999,1971979.980499999"
2017,Qtr 3,September,7,2.6999999999999997,1248.2396999999999,85,3848.565,"3848.565,1971979.980499999,1975828.5454999988"
2017,Qtr 3,September,9,6.700000000000001,-152.8753999999997,101,4356.061,"4356.061,1975828.5454999988,1980184.6064999988"
2017,Qtr 3,September,10,2.2,-977.3219,56,2506.646,"2506.646,1980184.6064999988,1982691.2524999988"
2017,Qtr 3,September,11,2.8999999999999995,1032.8846999999996,97,5564.005999999999,"5564.005999999999,1982691.2524999988,1988255.2584999988"
2017,Qtr 3,September,13,0.2,2.785999999999998,5,15.920000000000002,"15.920000000000002,1988255.2584999988,1988271.1784999988"
2017,Qtr 3,September,14,4,474.3417,66,4367.347,"4367.347,1988271.1784999988,1992638.5254999988"
2017,Qtr 3,September,15,2.1999999999999997,1934.9693,110,7285.026,"7285.026,1992638.5254999988,1999923.551499999"
2017,Qtr 3,September,16,2.8,-335.6625999999999,34,849.6500000000001,"849.6500000000001,1999923.551499999,2000773.2014999988"
2017,Qtr 3,September,18,0.8,501.5420999999999,73,1511.9300000000003,"1511.9300000000003,2000773.2014999988,2002285.1314999987"
2017,Qtr 3,September,19,3.5,53.989900000000034,51,1648.1880000000003,"1648.1880000000003,2002285.1314999987,2003933.3194999988"
2017,Qtr 3,September,20,0.6,1571.7964000000002,52,7359.918000000001,"7359.918000000001,2003933.3194999988,2011293.2374999989"
2017,Qtr 3,September,21,1.4,97.2069,23,338.1720000000001,"338.1720000000001,2011293.2374999989,2011631.409499999"
2017,Qtr 3,September,23,3.6999999999999993,115.18559999999994,65,2395.7860000000005,"2395.7860000000005,2011631.409499999,2014027.195499999"
2017,Qtr 3,September,26,0.8,314.90229999999997,26,1486.576,"1486.576,2014027.195499999,2015513.7714999989"
2017,Qtr 3,September,28,2.8,-46.377900000000004,21,559.271,"559.271,2015513.7714999989,2016073.0424999988"
2017,Qtr 3,September,30,1,207.35469999999998,27,540.7599999999999,"540.7599999999999,2016073.0424999988,2016613.8024999988"
2017,Qtr 3,September,1,0.2,340.5586,27,1261.8100000000004,"1261.8100000000004,2016613.8024999988,2017875.6124999989"
2017,Qtr 3,September,2,3.7,2600.1853,126,9354.854,"9354.854,2017875.6124999989,2027230.466499999"
2017,Qtr 3,September,8,4.2,-510.9671,57,2184.3269999999998,"2184.3269999999998,2027230.466499999,2029414.793499999"
2017,Qtr 3,September,12,0,219.39099999999996,32,491.55000000000007,"491.55000000000007,2029414.793499999,2029906.343499999"
2017,Qtr 3,September,17,2.1,769.2717000000001,59,4979.226000000001,"4979.226000000001,2029906.343499999,2034885.569499999"
2017,Qtr 3,September,22,2.3,-145.57789999999983,91,7871.213000000002,"7871.213000000002,2034885.569499999,2042756.782499999"
2017,Qtr 3,September,24,2.7999999999999994,1000.4615000000001,92,6450.462000000001,"6450.462000000001,2042756.782499999,2049207.244499999"
2017,Qtr 3,September,25,1.6,228.99779999999998,52,1412.213,"1412.213,2049207.244499999,2050619.457499999"
2017,Qtr 3,September,29,3.0999999999999996,39.56069999999988,67,1944.0799999999997,"1944.0799999999997,2050619.457499999,2052563.5374999992"
2017,Qtr 4,October,3,0.8,943.3932,30,2504.48,"2504.48,2052563.5374999987,2055068.0174999987"
2017,Qtr 4,October,4,0,8.591400000000002,1,19.98,"19.98,2055068.0174999987,2055087.9974999987"
2017,Qtr 4,October,5,1.5,1475.2476999999997,55,6684.615999999999,"6684.615999999999,2055087.9974999987,2061772.6134999986"
2017,Qtr 4,October,6,0.6000000000000001,348.3229999999999,29,1499.652,"1499.652,2061772.6134999986,2063272.2654999986"
2017,Qtr 4,October,7,3.05,218.44049999999976,53,2749.21,"2749.21,2063272.2654999986,2066021.4754999985"
2017,Qtr 4,October,9,2.5,-467.13810000000024,45,1496.589,"1496.589,2066021.4754999985,2067518.0644999985"
2017,Qtr 4,October,10,0.3,-47.8716,3,239.358,"239.358,2067518.0644999985,2067757.4224999985"
2017,Qtr 4,October,13,2.8000000000000003,2553.2419,62,8405.802000000001,"8405.802000000001,2067757.4224999985,2076163.2244999984"
2017,Qtr 4,October,14,1.6,-28.57020000000003,23,134.332,"134.332,2076163.2244999984,2076297.5564999983"
2017,Qtr 4,October,15,0.2,230.1392,28,1017.94,"1017.94,2076297.5564999983,2077315.4964999983"
2017,Qtr 4,October,16,1.5,-1100.3811,39,3473.597,"3473.597,2077315.4964999983,2080789.0934999983"
2017,Qtr 4,October,19,3.92,-1430.7904,57,2781.8702000000003,"2781.8702000000003,2080789.0934999983,2083570.9636999983"
2017,Qtr 4,October,20,2.1999999999999997,135.7558999999999,42,1333.8580000000002,"1333.8580000000002,2083570.9636999983,2084904.8216999983"
2017,Qtr 4,October,21,4.4,444.7590999999999,58,4537.201000000003,"4537.201000000003,2084904.8216999983,2089442.0226999985"
2017,Qtr 4,October,23,3.3999999999999995,82.32130000000001,66,3352.3939999999993,"3352.3939999999993,2089442.0226999985,2092794.4166999985"
2017,Qtr 4,October,26,2.6,107.72749999999996,38,999.868,"999.868,2092794.4166999985,2093794.2846999986"
2017,Qtr 4,October,27,2.8499999999999996,103.8625,38,1086.32,"1086.32,2093794.2846999986,2094880.6046999986"
2017,Qtr 4,October,28,1.2,36.10569999999998,20,408.726,"408.726,2094880.6046999986,2095289.3306999987"
2017,Qtr 4,October,30,3.0999999999999996,518.9912999999998,92,4025.7300000000005,"4025.7300000000005,2095289.3306999987,2099315.060699999"
